track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_min
5gOd6zDC8vhlYjqbQdJVWP,Baker Street,Gerry Rafferty,69,35yZZTWeSrszSKjRlFETwf,City To City,1978,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.497,0.349,7,-14,Major,0.0297,0.0929,0.028,0.259,0.421,113.762,365627,6.0937833333333336
6eyfNzFRKw8VqELJCcFKGM,Hollow Bastion,Saving Vice,44,5atdSux5K2Po6y74qaFbu1,Hollow Bastion,2019-12-17,Hard Rock Workout,3YouF0u7waJnolytf9JCXf,rock,hard rock,0.402,0.953,11,-3.253,Major,0.0955,4.52e-5,1.25e-4,0.345,0.29,152.038,204125,3.402083333333333
22Nq8jG98vSGghSyBsIjMO,Jam On It (Re-Recorded Version),Newcleus,28,5PPWqRkUyE2vL7T4etqhs9,Jam On It (Re-Recorded Version),2009-01-01,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.875,0.785,1,-5.933,Minor,0.0485,0.00307,0.00572,0.0749,0.283,116.369,516760,8.612666666666666
2hhVlIZmGEGfNeVIYnMUAG,The Sun,Myd,56,3poeqbKVhcXTRFoOMzwiQS,All Inclusive,2017-10-13,Indie/Jazz Poptimism,6OaTudLqBEuTyUMPxRNpZc,pop,indie poptimism,0.774,0.673,5,-6.473,Minor,0.035,0.22,0.583,0.0973,0.917,126.016,210040,3.5006666666666666
7zTvQp4PtrffInC7SeYp8y,Holding On To You feat. Savoi - Halogen Remix,Two Can,0,6PRAEB09c0H8t7JcKlluCp,Holding On To You [REMIXES],2016-11-28,Tropical Beats,37i9dQZF1DX1bDvyV0IkZ3,latin,tropical,0.57,0.878,9,-6.131,Minor,0.0955,0.146,7.78e-6,0.227,0.158,125.98,217635,3.62725
1EiaIGTIQ2aH0NTxFSxv4U,XXX,WELL$,24,66S2DkLxUaWaWuuhcyCCoj,The Way I'm Living Makes My Mom Nervous,2016-10-21,"🔥💵 Hip Hop, Rap, Heavy 808's - New School",3jPkaExIWXQWklcmmF5180,rap,southern hip hop,0.751,0.64,2,-9.721,Major,0.225,0.114,0,0.0955,0.252,119.98,214015,3.5669166666666667
5nTywGPx2MJrzHD5w8Fgwc,Smokey Hue,TyLuv.,44,4lKLsr9QcyPdXnvRfBfquB,In Between (Part.3),2019-10-31,Lofi Hip-Hop,37i9dQZF1DX36Xw4IJIVKA,rap,hip hop,0.649,0.441,10,-8.665,Minor,0.0312,0.957,0.964,0.115,0.406,89.964,160040,2.667333333333333
4AaWrj0s8jwkrQZT41aMXM,Desierto,Simah,39,46UeLDMUsEfQ8cI4CkUvSE,Desierto,2019-03-22,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.631,0.674,0,-9.423,Major,0.198,0.405,0.0021,0.321,0.408,147.624,173044,2.8840666666666666
3VzTYgGGaFVgCtQiUEcLcR,Magic,Blaze U,36,1XLL9u6KhpCTgncH22pIs9,Magic,2019-12-13,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.464,0.87,10,-3.783,Minor,0.0483,0.0234,6.57e-5,0.35,0.468,128.019,172515,2.87525
7GREpCJkwNJnbgsN9sViU2,I'm Gonna Do My Thing,Royal Deluxe,54,6MpaGIOySpYEQymnCeI8sk,Royal Deluxe,2015-02-10,Badass Rock,44bkJI1QGkT2O0GYJSsbkp,rap,southern hip hop,0.552,0.569,2,-5.468,Major,0.0339,0.0282,1.44e-5,0.134,0.384,85.002,189510,3.1585
3oIVK7arAFuUOCGafPLxSC,Better Off Without You (feat. Shift K3Y),Becky Hill,68,6ItQBh0GYXQc3jYGP79Ww9,Better Off Without You (feat. Shift K3Y),2020-01-10,EDM House & Dance,5CTzufLc0f6MufjKYrIaoO,edm,pop edm,0.682,0.855,7,-3.282,Major,0.0401,0.0566,1e-6,0.101,0.304,124.004,198743,3.3123833333333335
6oa3KgZJ83kb3qfjlExQKz,El Sueno de Frida,Antonio Garcia Isaac,38,4VE8K1ccgbiGo0f8eeIxC0,Ambientes,2019-07-05,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.635,0.454,10,-12.242,Major,0.039,0.797,0.871,0.111,0.38,111.345,224452,3.740866666666667
0Q2wpj3vrY2oLiHamH2tDu,Chasing Every Mile,Pat Michaels,33,2VrADmPHDbCI6aEpCUhDTS,Chasing Every Mile,2019-10-18,SINULOG Festival 2020,0COM4nZqdXC3sMjVdcaU7V,edm,big room,0.784,0.852,1,-4.945,Major,0.0596,0.106,3.34e-5,0.101,0.528,124.989,171840,2.864
4Kd0Q69gdruXcMsTEsErMP,Vem Mulher,Mc Rebecca,59,4L3NypDieOS8taEKRJdGbY,Vem Mulher,2019-09-20,Trap Funk,37i9dQZF1DWTGaQ84g8alz,rap,trap,0.576,0.657,4,-9.792,Major,0.445,0.661,0,0.115,0.92,89.701,152000,2.533333333333333
1zYerdkXmtR4b3Omz9giOR,Sem V.O.C.E,Jaloo,43,7w036PijjiYqX9KUMmHQcb,ft (pt. 1),2019-09-06,Orgulho Tropical,37i9dQZF1DWZ8fJXMbebf9,latin,tropical,0.769,0.61,3,-6.959,Major,0.0346,0.193,6.3e-6,0.0882,0.371,93.011,246032,4.100533333333333
0S2qnVdqf8A8XXt10fWBZL,Calle Luna Calle Sol,Willie Colón,2,27RB4wbSSei1uyDJfrsxT2,Anthology,2012-04-10,Latin/Hip Hop/Dancehall/Soca,2rg9LCyvaMQvnCE2hVndpR,latin,latin hip hop,0.483,0.892,5,-6.378,Minor,0.0793,0.416,1e-5,0.121,0.839,179.315,225493,3.7582166666666668
7rSG1epHwcN45WaysXjH4i,Burn - Original Mix,Joseph Crawford,44,5Pbbn9lph74GSNAVbcl32G,Burn,2019-06-14,Trap Mojito,37i9dQZF1DX1OIMC8iDi74,rap,trap,0.565,0.527,6,-9.069,Major,0.0325,0.00874,1.6e-4,0.099,0.0399,143.92,286667,4.777783333333334
1BPOfdf7EwvZ6NZsiZVB9N,Lead Boots,Mammoth Mammoth,10,1kpEH1gITmjJI7II3bj7lL,Lead Boots,2019-11-05,Hard Rock,37i9dQZF1DX1X7WV84927n,rock,hard rock,0.358,0.612,6,-12.667,Major,0.0399,9.74e-6,0.21,0.135,0.234,118.647,218900,3.6483333333333334
5MvsfUN0H79C24t3fPepeL,Love Is Not Enough,GATTÜSO,58,4pMsuhPZP44rMBrgDQKGFL,Love Is Not Enough,2019-12-19,Electro House Top Tracks,1G0q0NK7g3C0XerNqq7GbL,edm,electro house,0.632,0.816,8,-4.584,Major,0.0349,0.00205,0.106,0.119,0.134,127.95,202500,3.375
1MhWIYwoOZM8SWDKzdNrrL,Too Close,Prismo,60,3eETzlySYjKtD36PoPk5fe,Too Close,2017-10-16,Electropop,2Z5cPJ6Z4EVZAfF08amjvL,pop,electropop,0.663,0.786,7,-6.177,Major,0.0458,5.14e-4,1.92e-4,0.0892,0.528,140.076,201862,3.3643666666666667
69gBnFLDtc2lub6xL0sfi9,Por Tu Olor,El Kanka,53,6ZCnNpmcsTnDbQ8FcXqVGj,El Arte de Saltar,2018-02-23,Vibra Tropical,37i9dQZF1DX3fXJqxGjuEP,latin,tropical,0.789,0.499,7,-10.111,Major,0.0772,0.68,0.00403,0.156,0.786,161.171,221893,3.6982166666666667
1cucFzR8tzyEO1pxgPxYF9,Welcome to Guadalajara,Little el Crack,35,5NrEE8ZhvVkcVFGR7isWcH,El Rompe Huesos,2016-08-05,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.715,0.776,2,-5.266,Major,0.349,0.117,0,0.127,0.804,173.063,251927,4.198783333333333
4zdQmfTLWgGd5mAX4MUIaX,Turning Up,ARASHI,67,7gjEsXMd3aQgwWCqDjvNsB,Turning Up,2019-11-03,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.769,0.817,1,-5.409,Major,0.103,0.0225,1.03e-6,0.244,0.896,118.021,182633,3.0438833333333335
0JOyq6so0bYNZB4RAkjg4m,Woman We Are,Dream Shizuka,26,7pphTqdc5lyjzhpv1FCtXi,4 FEELS.,2019-05-22,Best of 2019 Dance Pop: Japan,37i9dQZF1DXdOtZGKonFlM,pop,dance pop,0.696,0.889,1,-2.716,Major,0.035,0.0187,0,0.35,0.586,144.06,195558,3.2593
7AYEj2PVoWljyLUEmNUvGt,Funky Little Beat,Debbie Deb,0,3kLM790mqbq4h8E6eI50GW,She’s Back,1995-11-21,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.813,0.743,9,-10.008,Minor,0.0434,0.0688,0.00339,0.272,0.642,120.014,295493,4.924883333333334
7v4qvJHhz314Fcq0sLmyvR,Open Over Us (Live),Meredith Andrews,50,2GxghAKQPGO1E4Zl9nEgaV,Open Over Us (Live),2019-02-08,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,0.225,0.501,3,-8.296,Major,0.0341,0.112,0,0.0685,0.111,143.912,452389,7.539816666666667
79wzG8yL80XD3nMgfdnNRs,La piscine (Voilaaa Remix),Hypnolove,0,4f7dIBCq0GbXmGnSDLn4cq,colette secret garden,2016-07-01,House/Electro/Progressive/Disco/Lofi/Synthwave,42jbIN5Zj0UUPdtmqxQRKF,edm,progressive electro house,0.873,0.75,1,-8.781,Major,0.137,0.0579,0.345,0.0939,0.91,120.008,299907,4.99845
0Dm6IRxyvcPamWqUXOLATr,Access,Jungle Animals,31,1WvhlrOxQVkTDoYRfBZR0Y,Access,2019-10-18,The Edge of Indie Poptimism,5vIdb67lQcdFwoVkE4UMep,pop,indie poptimism,0.599,0.55,5,-7.271,Major,0.0324,0.354,5.96e-5,0.149,0.385,91.982,171853,2.8642166666666666
1MTuMmE767VPw02oNfEPSj,Everybody,Home Brew,0,2tP5ZcnximGoiLUt8ZPHK2,Home Brew,2012-01-01,Smooth Hip Hop,7ozFIvz1bE1HPgQTUl5qfT,r&b,hip pop,0.807,0.864,5,-4.872,Major,0.363,0.425,0,0.304,0.902,86.933,248320,4.1386666666666665
0DbRkFE2KAyNXnKzD9inpV,Catherine Of Aragon,Rick Wakeman,2,61CleyhcaLoE0xYyphY8S3,The Six Wives Of Henry VIII,1973-01-23,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.36,0.298,7,-12.117,Minor,0.0335,0.419,0.871,0.327,0.0923,104.737,229147,3.8191166666666665
0lvBfVZK0aYxFwLroArgAA,Beautiful Mistake,Jorge Blanco,26,6cdrQUeu1h1YwheXKrNTVP,Conmigo,2019-02-14,Exitos 2020 - Latin Billboard,0k2IDDkcVyIpIgE6d1woDM,latin,latin pop,0.748,0.735,6,-5.68,Minor,0.107,0.0236,6.05e-6,0.0881,0.457,104.995,216333,3.60555
270aLuFCbX32hhBr8MQyPM,Love U Better (feat. Lil Wayne & The-Dream),Ty Dolla $ign,65,7Dj0aaKI4RpehMPqOu56mW,Beach House 3,2017-10-27,Neo-Soul,1eqVgsNjaX6mxDPoefhocT,r&b,neo soul,0.645,0.541,10,-6.312,Minor,0.0385,0.0802,0,0.325,0.411,95.061,181880,3.0313333333333334
1kmdxgEGbd0BsJcqnNQXT6,Hand of the Dead Body,Scarface,40,2Z1lDWB2EfTUKV5ILxjdvu,The Diary,1994,90's Southern Hip Hop,2NMW1nwQYSVlXd26uLenX6,rap,southern hip hop,0.757,0.737,7,-5.414,Major,0.244,0.29,0,0.106,0.838,83.226,279013,4.650216666666667
4500Dr4dVfnQiMjaTC4oIq,Me Equivocaré,Antonio José,69,3kJtYTn44STQqsO6A1vF2b,Me Equivocaré,2019-09-26,Todo Éxitos,2ji5tRQVfnhaX1w9FhmSzk,pop,dance pop,0.563,0.729,2,-4.178,Major,0.16,0.0623,0,0.0378,0.726,80.51,152722,2.5453666666666668
1WcQA7YWCWb2uSlFbNzBr3,A Lo Moderno,Yelsid,0,0Wwkfi0wYwkq5RvcLQjhYj,Escuela Musical,2008-03-15,REGGAETON VIEJO,31hG19URdBvLEpQWKFYfdD,latin,reggaeton,0.755,0.64,6,-7.788,Minor,0.189,0.235,0,0.0627,0.762,171.968,237907,3.965116666666667
03PpdID0NKPVUrRtHybsE1,California,DJ Quik,11,3Sgx7tzi4KftJwRJEQ91Ye,Trauma,2009-08-04,Southern California Hip Hop Primer,206vi9Q0p3juAU73flxPsz,rap,southern hip hop,0.917,0.745,2,-3.012,Minor,0.266,0.0967,0,0.0839,0.759,98.927,195800,3.263333333333333
0DnA2DyUwy0W4xMYtRxocL,Who Can It Be Now?,Men At Work,63,03RdxRparvZ2qgWFf1vGeD,Super Hits,1981,Permanent Wave Cafe,0VS9w0NY4KXfLORkhY81s8,rock,permanent wave,0.81,0.716,4,-7.392,Major,0.0402,0.0184,1.96e-5,0.301,0.965,128.528,200293,3.338216666666667
5NZtSYopCmrB9KoxmpOTs4,X-Ray Vision,Aby,11,3uoHMcvyfD0GP8P3R1NAx1,Blue Steel: Catwalk Music,2015-12-14,80's Freestyle/Disco Dance Party (Set Crossfade to 4-Seconds),1oReEujyWpQv2OX68BVPPA,latin,latin hip hop,0.726,0.78,7,-6.672,Major,0.0378,0.00538,2.69e-4,0.0213,0.565,117.998,285720,4.762
5PntSbMHC1ud6Vvl8x56qd,Loser,Beck,68,0iIGP4Sxw3KR4OCFv2yvz8,Mellow Gold,1994-03-01,The Sound of Permanent Wave,4EYSGTuqe9cVfSVpX4gtGv,rock,permanent wave,0.654,0.611,2,-10.45,Major,0.119,0.0337,1.78e-4,0.405,0.786,85.387,235000,3.9166666666666665
6sde94pf5Ra5H4yqC5VbZ9,All I Do Is,Midtown Jack,6,5Tm2mH3DXPsFoIvrhhYj0O,All I Do Is,2019-01-11,Big Room 2019,6SrHyxIxWfQx9ISEr6yowk,edm,big room,0.674,0.911,6,-4.269,Major,0.272,0.00155,8.84e-5,0.358,0.142,128.044,145313,2.421883333333333
1wAq7CInaae6yHECWWfPVz,En Busca de Ti - Remix,Zazo & Gxurmet,34,69brr2NDqVWQZIQ8fcrkwu,En Busca de Ti (Remix),2019-11-29,Global X,37i9dQZF1DWUxHPh2rEiHr,latin,latin pop,0.848,0.468,2,-7.357,Minor,0.0675,0.123,2.05e-4,0.293,0.468,97.021,213402,3.5567
7s4eOa9D4Qt7o3iRChaVIu,In The Dead Of Night,U.K.,35,75z31r1se3YTcaPwmFJtp7,U.K.,1978-01-01,Progressive Rock / Metal - Rock /Metal  Progresivo,7GhTpb4eOp6403Bmgqz3db,rock,album rock,0.519,0.604,4,-11.011,Minor,0.0581,0.218,5.66e-5,0.222,0.768,153.644,334040,5.567333333333333
4AjKVyNUMdUveKK5OH1OJD,How Long,Ace,56,5hC1ciYNtewV8gncsKHt1F,Five-A-Side,1974-01-01,Soft Rock Drive,37i9dQZF1DX6TIU4D13lOY,rock,classic rock,0.717,0.406,0,-13.954,Minor,0.0305,0.587,0.103,0.0869,0.703,123.213,204227,3.403783333333333
4W39Tu6p5tOlcVnZAGudtM,Magical,Timmo Hendriks,34,6UI60WHpqn20A1nKugR5QE,Magical,2019-09-13,Trending EDM by Nik Cooper,4N1ipiKR3xla8UXtE12XBm,edm,progressive electro house,0.411,0.829,5,-3.974,Minor,0.0519,0.0149,0,0.256,0.348,127.887,174492,2.9082
0AQqoPKwh92bCrR0Vr7gGs,So Good (feat. Raekwon),Davina,24,6chqOMUTYe88FK5DAbm7MZ,The Legacy of Nu Soul,2015-07-17,R&B 80's/90's/00's,2Ey63yNQeC9Yto7JwX9BGJ,r&b,new jack swing,0.755,0.562,1,-4.991,Major,0.154,0.17,0,0.132,0.631,82.999,262013,4.366883333333333
57xrUUzrdlVEQXBnsx6AWB,Princ3,Not3s,61,0MF6LefTgS6wAVourTR9dm,Princ3,2019-12-06,New Hip Hop‏‏​​   ‍,5WNUX6jisX0NRlVDTm6RDd,r&b,urban contemporary,0.556,0.692,9,-5.986,Minor,0.284,0.183,0,0.131,0.702,105.473,187381,3.1230166666666666
4B3UHhdjB6dkOtjalFQREm,Gusto Ko Lamang Sa Buhay,Itchyworms,51,4t3FtECyV1gClHmpBhXSfB,When I Met You,2008-07-28,Pinoy Classic Rock,37i9dQZF1DWYDQ8wBxd7xt,rock,classic rock,0.505,0.836,2,-6.197,Major,0.0389,0.00963,0,0.161,0.684,146.108,279280,4.6546666666666665
75bIRlw76cMP2kj7VtIgQy,The Ones,Aesthetic Perfection,40,4Y7uz1hgB2pRf3F3nnCoW8,A Violent Emotion,2008-01-01,Gothic / Industrial / Mittelalter / EBM / Futurepop / Gothik / Electropop,53CmFroG6MWR5reOOXJX6B,pop,electropop,0.527,0.952,6,-6.144,Minor,0.0427,0.0105,0.161,0.271,0.604,94.016,382813,6.380216666666667
2NeGckcWOqW0peZr4MepbM,Get Lost,DeejaVu,20,7lJdS8ofwZ0SKG3GioqtoL,Get Lost,2019-11-29,Bounce United,08QTrfsYYouffgnPjmllAQ,edm,big room,0.691,0.556,8,-12.112,Minor,0.225,0.524,0.00147,0.0734,0.174,128.005,194273,3.2378833333333334
6t3p46iojKrsOln9fazd23,Maybe,Janieck,52,5QB6qx8rvfe52nHrialFPJ,Maybe,2018-10-19,Epic Bass Drops | Best House Mixes,4IS7o1utOzhimFEFnj9gmu,edm,progressive electro house,0.547,0.618,0,-6.356,Major,0.0451,0.0102,0,0.355,0.348,123.936,153871,2.5645166666666666
7xCKov7FR4JjlgukQGzfrW,Præg På Kortet,DON x LEE x BARBER,47,1IZ4alY2N4Z3A0RX7DERRo,Præg På Kortet,2019-09-20,DK rap,37i9dQZF1DXdhDukKQ88Cc,rap,hip hop,0.538,0.71,7,-6.089,Minor,0.291,0.109,0,0.052,0.702,160.572,178250,2.970833333333333
5xdcexmwIyI4PaQmCW9sfC,Mentira,Kinder Malo,55,0Thu71zUDQrh1P4aiy8SQP,Mentira,2019-12-20,Trapperz,37i9dQZF1DWUmxBdWX3Pp4,rap,trap,0.652,0.464,4,-5.928,Minor,0.0872,0.443,0,0.0919,0.526,139.901,203854,3.3975666666666666
3f0U5NaD1bCk8nmKpn2ZJY,Kodachrome,Paul Simon,61,50pzpI17hwQj7LKcOiLMFD,There Goes Rhymin' Simon,1973-05-05,Classic Rock,5BygwTQ3OrbiwVsQhXFHMz,rock,classic rock,0.592,0.705,1,-10.276,Minor,0.0287,0.0291,1.97e-5,0.0456,0.902,135.754,215400,3.59
4TkXg2v2OeFBaJLXz1MNFd,Novocaine,Twin Atlantic,48,5dqAY3eYWRI55AJrdBYOzj,Novocaine,2019-10-17,Modern Indie Rock // Alternative Rock / Garage Rock / Pop Punk / Grunge / Britpop / Pop Rock,1VnvyBDqoV5TCZAnXYferL,rock,permanent wave,0.404,0.952,8,-3.41,Major,0.048,1.07e-5,1.05e-5,0.0838,0.369,153.965,207920,3.465333333333333
3cZK124mgXDTPNiSais86X,If You Don't,Jonah Baker,54,7g7pZnzeBbCrVYzZXAJm5c,If You Don't,2020-01-03,The Pulse of Indie Poptimism,5qFXOOxrQVyS4UCq3UilZN,pop,indie poptimism,0.643,0.292,9,-9.985,Major,0.0467,0.852,0,0.0679,0.379,97.807,179972,2.9995333333333334
0kFM6t9htbB53Dg8frGDGh,Kiss Me Deadly,Lita Ford,54,5nfd1bXqze24U3EZXP1Qlk,Lita,1988-01-02,’80s Hard Rock,37i9dQZF1DX68H8ZujdnN7,rock,hard rock,0.468,0.743,0,-10.846,Major,0.0326,0.00819,7.88e-5,0.369,0.648,156.103,241800,4.03
53E2uYu1w4yMbZyh1UD4Hs,Lo Peor de Mi,Onell Diaz,40,5UFzpt6lNQaxCOI6tVkAsn,Lo Peor de Mi,2018-05-08,LATIN FLOW MIX - Música Cristiana🎵,396llvvFOIB9jgPg0kqNDb,latin,latin hip hop,0.626,0.718,6,-5.904,Major,0.0536,0.6,0,0.238,0.639,109.369,280451,4.674183333333334
3TuVVHeIC7rxINHJBsOA7T,Let It Move Ya,Bass Modulators,25,03RozG0RLHoGpc61HncAZc,Let It Move Ya,2016-10-10,Big Room House | Festival Bangers,5Bx5niVgi3qGQQw06C0RKq,edm,big room,0.349,0.969,0,-2.468,Major,0.0753,0.00553,0.0346,0.355,0.405,132.013,181590,3.0265
63nVsCAdxu9OdeRhe58wiE,Broken Wings,Mr. Mister,65,1vmioa1hsabaxkYnYKROT1,Welcome To The Real World,1985-06-01,80's Songs | Top 💯 80s Music Hits,65HtIbyFkaQPflCa4oW8KO,pop,electropop,0.286,0.473,1,-15.646,Minor,0.0388,0.115,4.23e-5,0.071,0.449,99.233,345840,5.764
2erjvSbTPKGalbZZhPgcCL,Dawood,Sidhu Moose Wala,52,07LkboydJU8NSoNXkviZfJ,Pbx 1,2018-10-18,Hip Te Hop,37i9dQZF1DWTqYqGLu7kTX,rap,hip hop,0.664,0.834,10,-3.761,Minor,0.0846,0.0326,0,0.273,0.47,86.025,197103,3.28505
3ZcSlaUgJpKxKzeqT9wqVb,Peanut Butter,WILL K,33,0Qwq6jH6sJWNRUKNWwR11q,Peanut Butter,2019-08-19,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.784,0.714,5,-3.167,Minor,0.0753,0.00763,0.744,0.0937,0.41,125.027,143160,2.386
6ZkeEVV8OVRuhZfzB28DlD,Heaven On Earth - Radio Single,Planetshakers,38,2qKW3iRJfRCRQvK1fuq5h6,Heaven On Earth,2018-10-12,Christian Dance Party,37i9dQZF1DWUUPO0Sbx2CM,pop,dance pop,0.557,0.784,0,-6.831,Major,0.0464,2.41e-4,2.62e-5,0.159,0.641,122.925,225857,3.764283333333333
1RxUJSZWgxUBMAk26fnFfl,By the Pool,Palomo Wendel,43,5zH6qSkGxahgySynLjyhKd,Morning Glow,2019-02-22,Neo-Soul Guitar,0aS9YCNTNrDiMNa9tT49RG,r&b,neo soul,0.778,0.193,4,-15.032,Minor,0.037,0.859,0.962,0.111,0.381,76.017,201690,3.3615
0GoDjG30aUBGVbiCy1IQKh,Back To Life (However Do You Want Me) - Remastered,Soul II Soul,21,13D6E5anevTTtCCbzmdpoB,Fascinating Rhythms (Sound Systems & Dancefloor),2013-01-01,90's NEW JACK SWING,0dmInkymNnOTWvEFamSNzb,r&b,new jack swing,0.813,0.582,7,-8.529,Major,0.156,0.086,1.54e-4,0.0451,0.685,100.968,229160,3.8193333333333332
2QdqJlf2c9lTfv75XcJfuB,Destination Sunrise,Bit Funk,29,7wWWxWYznw6I2PrryOvCI4,Destination Sunrise,2016-07-08,Tropical Morning,0vbtbmyihyvl2MVYrdKdGw,latin,tropical,0.611,0.838,1,-3.489,Major,0.0371,0.00189,0.0525,0.0892,0.431,107.988,198728,3.312133333333333
5QoFWpXoaUyT44VmR98wLl,Suavecito,Malo,46,0idohj8jELOTtI3sUdGWUo,Malo,1972,Classic Rock Greatest Hits,6TeyryiZ2UEf3CbLXyztFA,rock,classic rock,0.562,0.561,11,-10.954,Minor,0.0343,0.412,1.98e-5,0.0917,0.666,113.911,395200,6.586666666666667
38AuHaV0yZE1LGmyzhPQeC,Wild,Diaz & Bruno,37,2urhxb1jHwg9suowNsuyTi,Wild,2016-07-08,Latin Village 2019,3JcJCsvBnRsA6oc7eUYDSB,latin,latin hip hop,0.813,0.828,9,-3.735,Minor,0.166,0.0506,0,0.128,0.519,99.946,184800,3.08
6ynx5dW3xNgZsFI3L5iKfS,Não Quero Mais Falar de Amor,Goude,45,2BEIPzxktRilOKqu8bxznr,Não Quero Mais Falar de Amor,2019-06-27,Trap Ouro,37i9dQZF1DWYBXtbGSCurj,rap,trap,0.699,0.442,7,-11.035,Minor,0.0515,0.659,0,0.123,0.36,150.055,192400,3.2066666666666666
4bXo5s1XC6w9tLyOKykxSz,Heart Like A Wheel,Eric Church,56,5TjDN2hfsgNWVtP8Ew56Xx,Desperate Man,2018-10-05,Sexy Soul 2020,5EMARioe9z9eKOeWIAC2JW,r&b,neo soul,0.506,0.441,2,-7.911,Major,0.0506,0.542,5.37e-4,0.109,0.507,198.814,195547,3.259116666666667
7pOQfmpo1pmoNE1PSeCKio,Shooting Holes,Twin Shadow,34,6uCdsaOGhUNJwjgGnDFIZ4,Forget,2010-10-18,GTA V - Radio Mirror Park,31R7Gd07KsDafqJEeL4Hqr,pop,electropop,0.742,0.804,7,-6.287,Minor,0.0573,0.0131,0.133,0.129,0.759,130.009,209107,3.485116666666667
211Jwzk66OtOIfZeOYgj95,Castigo,Srta. Dayana,38,59F6lyvPByLi9nxKCQRwJY,Castigo,2020-01-06,Tropical Rising,37i9dQZF1DX07X8UDWKEwP,latin,tropical,0.87,0.574,1,-5.787,Minor,0.0665,0.0509,8.62e-6,0.105,0.679,120.027,198933,3.31555
4qayCwK3S5cfbbteeeV9Aq,The Eye of the Beholder,Victor Ruiz,26,0iAnj3ufk2lavxXV95kNXk,The Eye of the Beholder,2018-07-27,💊ELECTRO-HOUSE-TECH💊,0AFYmoSuoMQiGGjzvBwr6u,edm,electro house,0.762,0.868,7,-8.063,Major,0.0786,4.26e-4,0.925,0.0803,0.0395,126.008,462000,7.7
7M68YTelBnT9P1eO1idOOs,Blame It On Waylon,Josh Thompson,58,3Ba07fAhwq2tLy6CrJYnNq,Way Out Here,2010-02-22,Dr. Q's Prescription Playlist💊,6jAPdgY9XmxC9cgkXAVmVv,pop,post-teen pop,0.653,0.826,2,-5.352,Major,0.0315,0.0353,0,0.193,0.669,122.055,212648,3.5441333333333334
3GoYTwEBcxkJatB0Z9Gi4V,Scream and Shout,SLORAX,44,4NqSQyeRxJTRtfRdNOMAKU,Scream and Shout,2018-12-21,🔊BASSBOOSTED🔊⚡ELECTRO HOUSE⚡🔥EDM CAR MUSIC2018/2019🔥,4GSiiL8tcMgvoV7K1IADb8,edm,electro house,0.818,0.484,0,-9.438,Major,0.156,0.703,0.00509,0.0858,0.385,121.958,147354,2.4559
0At9cDlKToU0y6y3095ROr,End of the World,ODILLIA,35,446e5gQHD5Hfxkl9ptBeiw,End of the World,2019-11-01,F**KIN PERFECT,3CzQZEf6jmEjDmBIVO9rdR,latin,latin pop,0.81,0.764,0,-5.7,Major,0.0981,0.549,1.23e-6,0.0925,0.697,110.063,194182,3.2363666666666666
2btv6lUxX646loJFglJXRw,The Launch,Nell Widmer,25,4o2dimfd0Umuqei4gKhZIw,The Launch,2019-12-06,Electro Vibes,0wHHL0TLztL3muzXLCDTQP,edm,electro house,0.856,0.625,0,-7.421,Major,0.0726,0.0167,0.00704,0.114,0.42,119.97,207875,3.464583333333333
6eMLm0Wya7iditEYwlsnXB,Forever,Jimmy Clash,37,6MPhKlvij4TiSV7buBoIIr,Forever,2019-11-27,Brand New EDM,2dNitDEHM9FpUGEHWc7zyW,edm,progressive electro house,0.564,0.856,10,-3.977,Minor,0.0632,0.233,8.46e-6,0.085,0.491,126.065,204489,3.40815
6ziw4ahDZIs42ZG5rvyZkO,Dance All Night,Sunstars,31,1DII4HugoiQ9PuLNveX46z,Dance All Night,2019-09-13,Electro House - by Spinnin' Records,4pVZ70y8vzzkn2GVwQbQw8,edm,electro house,0.722,0.949,1,-4.566,Major,0.0536,0.00319,0.107,0.134,0.605,128.002,139219,2.320316666666667
